s_measuretime,s_nodeid,s_volt,s_type,s_rmsx,s_rmsy,s_rmsz,s_temp,s_dir,v_type,v_lvol,v_rvol,v_ldir,v_rdir,vec,seta 
2022-11-23 23:24,0,3,8,0.83243,0.70166,0.84503,26,0,5,5,3,0,90,1.37817,105.581
2022-11-23 23:25,0,3,8,0.83544,0.70828,0.86248,26,0,5,5,3,0,90,1.39409,105.571
2022-11-23 23:26,0,3,8,0.82669,0.70497,0.85079,26,0,5,5,3,0,90,1.37994,105.589
2022-11-23 23:27,0,3,8,0.83268,0.70604,0.85667,26,0,5,5,3,0,90,1.38771,105.577
2022-11-23 23:28,0,3,8,0.83546,0.70649,0.85878,26,0,5,5,3,0,90,1.39091,105.572
2022-11-23 23:29,0,3,8,0.84621,0.70306,0.84563,26,0,2,5,3,0,90,1.38761,105.567
2022-11-23 23:30,0,3,8,0.83341,0.70471,0.84829,26,0,5,5,3,0,90,1.38231,105.585
2022-11-23 23:31,0,3,8,0.82615,0.70902,0.86245,26,0,5,5,3,0,90,1.3889,105.582
2022-11-23 23:32,0,3,8,0.8286,0.70179,0.85855,26,0,5,5,3,0,90,1.38427,105.563
2022-11-23 23:33,0,3,8,0.83106,0.70434,0.8439,26,0,5,5,3,0,90,1.37801,105.594
2022-11-23 23:34,0,3,8,0.83051,0.70083,0.84737,26,0,5,5,3,0,90,1.37802,105.577
2022-11-23 23:35,0,3,8,0.82212,0.70192,0.84158,26,0,5,5,3,0,90,1.36997,105.599
2022-11-23 23:36,0,3,8,0.8328,0.69845,0.85469,26,0,5,5,3,0,90,1.38271,105.554
2022-11-23 23:37,0,3,8,0.82994,0.70127,0.85286,26,0,5,5,3,0,90,1.38129,105.57
2022-11-23 23:38,0,3,8,0.82237,0.69781,0.84374,26,0,5,5,3,0,90,1.36935,105.582
2022-11-23 23:39,0,3,8,0.82069,0.69742,0.85365,26,0,5,5,3,0,90,1.37428,105.565
2022-11-23 23:40,0,3,8,0.82462,0.69993,0.84381,26,0,5,5,3,0,90,1.37183,105.587
2022-11-23 23:41,0,3,8,0.82136,0.69384,0.85022,26,0,5,5,3,0,90,1.37074,105.559
2022-11-23 23:42,0,3,8,0.82695,0.69842,0.8528,26,0,5,5,3,0,90,1.37801,105.564
2022-11-23 23:43,0,3,8,1.14778,0.68507,1.10795,26,0,2,5,5,0,90,1.73617,104.279
2022-11-23 23:44,0,3,8,1.14359,0.68523,1.1105,26,0,2,5,5,0,90,1.73509,104.286
2022-11-23 23:45,0,3,8,1.14003,0.68228,1.10634,26,0,2,5,5,0,90,1.72892,104.281
2022-11-23 23:46,0,3,8,1.14048,0.68183,1.10617,26,0,2,5,5,0,90,1.72893,104.276
2022-11-23 23:47,0,3,8,1.1414,0.68717,1.11432,26,0,2,5,5,0,90,1.73687,104.298
2022-11-23 23:48,0,3,8,1.15637,0.68896,1.12059,26,0,2,5,5,0,90,1.75145,104.259
2022-11-23 23:49,0,3,8,1.15064,0.68759,1.11632,26,0,2,5,5,0,90,1.7444,104.273
2022-11-23 23:50,0,3,8,1.14458,0.68354,1.1085,26,0,2,5,5,0,90,1.7338,104.274
2022-11-23 23:51,0,3,8,1.14182,0.68218,1.09561,26,0,2,5,5,0,90,1.72322,104.299
2022-11-23 23:52,0,3,8,1.1372,0.68411,1.09837,26,0,2,5,5,0,90,1.72269,104.321
2022-11-23 23:53,0,3,8,1.14467,0.68432,1.11551,26,0,2,5,5,0,90,1.73866,104.264
2022-11-23 23:54,0,3,8,1.14964,0.68956,1.11192,26,0,2,5,5,0,90,1.7417,104.301
2022-11-23 23:55,0,3,8,1.14732,0.68841,1.11399,26,0,2,5,5,0,90,1.74104,104.293
2022-11-23 23:56,0,3,8,1.16196,0.68702,1.11253,26,0,2,5,5,0,90,1.74925,104.246
2022-11-23 23:57,0,3,8,1.15258,0.68933,1.12132,26,0,2,5,5,0,90,1.74956,104.271
2022-11-23 23:58,0,3,8,1.15253,0.69049,1.10834,26,0,2,5,5,0,90,1.7417,104.308
2022-11-23 23:59,0,3,8,1.15706,0.69115,1.11658,26,0,2,5,5,0,90,1.75021,104.284
2022-11-24 0:00,0,3,8,1.15163,0.68795,1.11738,26,0,2,5,5,0,90,1.74587,104.271
2022-11-24 0:01,0,3,8,1.15945,0.6861,1.12514,26,0,2,5,5,0,90,1.75528,104.218
2022-11-24 0:02,0,3,8,1.14348,0.69272,1.11635,26,0,2,5,5,0,90,1.74174,104.332
2022-11-24 0:03,0,3,8,1.16426,0.69327,1.11391,26,0,2,5,5,0,90,1.75411,104.287
2022-11-24 0:04,0,3,8,1.15771,0.6972,1.1231,26,0,2,5,5,0,90,1.75719,104.316
2022-11-24 0:05,0,3,8,1.15228,0.69435,1.11876,26,0,2,5,5,0,90,1.74971,104.317
2022-11-24 0:06,0,3,8,1.15273,0.69522,1.12688,26,0,2,5,5,0,90,1.75556,104.305
2022-11-24 0:07,0,3,8,1.14645,0.69434,1.11774,26,0,2,5,5,0,90,1.74522,104.334
2022-11-24 0:08,0,3,8,1.14138,0.69365,1.11899,26,0,2,5,5,0,90,1.74242,104.339
2022-11-24 0:09,0,3,8,1.1435,0.69052,1.11047,26,0,2,5,5,0,90,1.73711,104.328
2022-11-24 0:10,0,3,8,1.14051,0.68752,1.10397,26,0,2,5,5,0,90,1.7298,104.327
2022-11-24 0:11,0,3,8,1.15,0.68983,1.10523,26,0,2,5,5,0,90,1.73779,104.317
2022-11-24 0:12,0,3,8,1.14393,0.69503,1.1217,26,0,2,5,5,0,90,1.74638,104.337
2022-11-24 0:13,0,3,8,1.14471,0.69262,1.11863,26,0,2,5,5,0,90,1.74397,104.323
2022-11-24 0:14,0,3,8,1.14852,0.69226,1.11102,26,0,2,5,5,0,90,1.74146,104.327
2022-11-24 0:15,0,3,8,1.1469,0.69376,1.11536,26,0,2,5,5,0,90,1.74376,104.334
2022-11-24 0:16,0,3,8,1.14102,0.68124,1.10444,26,0,2,5,5,0,90,1.72795,104.274
2022-11-24 0:17,0,3,8,1.13673,0.68289,1.10148,26,0,2,5,5,0,90,1.72388,104.305
2022-11-24 0:18,0,3,8,1.14109,0.68841,1.10899,26,0,2,5,5,0,90,1.73374,104.321
2022-11-24 0:19,0,3,8,1.133,0.68975,1.10719,26,0,2,5,5,0,90,1.72781,104.357
2022-11-24 0:20,0,3,8,1.13089,0.68811,1.09894,26,0,2,5,5,0,90,1.72049,104.368
2022-11-24 0:21,0,3,8,1.12692,0.6847,1.09582,26,0,2,5,5,0,90,1.71452,104.358
2022-11-24 0:22,0,3,8,1.13679,0.68191,1.10128,26,0,2,5,5,0,90,1.7234,104.298
2022-11-24 0:23,0,3,8,1.13214,0.68964,1.10744,26,0,2,5,5,0,90,1.72736,104.357
2022-11-24 0:24,0,3,8,1.13353,0.68042,1.1132,26,0,2,5,5,0,90,1.72832,104.267
2022-11-24 0:25,0,3,8,1.13734,0.68473,1.11383,26,0,2,5,5,0,90,1.73292,104.29
2022-11-24 0:26,0,3,8,1.13824,0.6818,1.10514,26,0,2,5,5,0,90,1.72678,104.284
2022-11-24 0:27,0,3,8,1.1496,0.6875,1.11467,26,0,2,5,5,0,90,1.74262,104.279
2022-11-24 0:28,0,3,8,1.14003,0.68631,1.11193,26,0,2,5,5,0,90,1.73409,104.3
2022-11-24 0:29,0,3,8,1.14127,0.68537,1.11619,26,0,2,5,5,0,90,1.73727,104.28
2022-11-24 0:30,0,3,8,1.44347,0.33374,1.31975,26,0,2,2,6,0,90,1.98412,98.0561
2022-11-24 0:31,0,3,8,1.43696,0.33685,1.3314,26,0,2,2,6,0,90,1.9877,98.1066
2022-11-24 0:32,0,3,8,1.44571,0.33996,1.33431,26,0,2,2,6,0,90,1.99651,98.1374
2022-11-24 0:33,0,3,8,1.45792,0.34045,1.35154,26,0,2,2,6,0,90,2.01695,98.0806
2022-11-24 0:34,0,3,8,1.46752,0.33955,1.33577,26,0,2,2,6,0,90,2.01325,98.0729
2022-11-24 0:35,0,3,8,1.46719,0.34333,1.34657,26,0,2,2,6,0,90,2.02083,98.1219
2022-11-24 0:36,0,3,8,1.45741,0.34272,1.35321,26,0,2,2,6,0,90,2.01809,98.1206
2022-11-24 0:37,0,3,8,1.45206,0.3398,1.34421,26,0,2,2,6,0,90,2.0077,98.0981
2022-11-24 0:38,0,3,8,1.45299,0.34513,1.34554,26,0,2,2,6,0,90,2.01017,98.1923
2022-11-24 0:39,0,3,8,1.46126,0.34506,1.35297,26,0,2,2,6,0,90,2.02111,98.1552
2022-11-24 0:40,0,3,8,1.46851,0.34172,1.35223,26,0,2,2,6,0,90,2.0253,98.0772
2022-11-24 0:41,0,3,8,1.45439,0.34463,1.34316,26,0,2,2,6,0,90,2.0095,98.1846
2022-11-24 0:42,0,3,8,1.45298,0.34597,1.34135,26,0,2,2,6,0,90,2.0075,98.2167
2022-11-24 0:43,0,3,8,1.4493,0.34074,1.33205,26,0,2,2,6,0,90,1.99773,98.1479
2022-11-24 0:44,0,3,8,1.44909,0.34414,1.3369,26,0,2,2,6,0,90,2.0014,98.2017
2022-11-24 0:45,0,3,8,1.44909,0.34517,1.33958,26,0,2,2,6,0,90,2.00337,98.2152
2022-11-24 0:46,0,3,8,1.44432,0.34534,1.339,26,0,2,2,6,0,90,1.99956,98.2314
2022-11-24 0:47,0,3,8,1.44864,0.34692,1.33295,26,0,2,2,6,0,90,1.99892,98.2628
2022-11-24 0:48,0,3,8,1.45561,0.35076,1.34822,26,0,2,2,6,0,90,2.01483,98.2841
2022-11-24 0:49,0,3,8,1.45941,0.34944,1.35406,26,0,2,2,6,0,90,2.02125,98.2382
2022-11-24 0:50,0,3,8,1.47037,0.35381,1.35863,26,0,2,2,6,0,90,2.03299,98.2817
2022-11-24 0:51,0,3,8,1.49735,0.35922,1.37941,26,0,2,2,6,0,90,2.06733,98.2709
2022-11-24 0:52,0,3,8,1.4831,0.35731,1.36896,26,0,2,2,6,0,90,2.04971,98.2926
2022-11-24 0:53,0,3,8,1.48408,0.35515,1.36705,26,0,2,2,6,0,90,2.04877,98.2551
2022-11-24 0:54,0,3,8,1.48431,0.35413,1.3682,26,0,2,2,6,0,90,2.04953,98.2337
2022-11-24 0:55,0,3,8,1.49496,0.35175,1.36919,26,0,2,2,6,0,90,2.0575,98.1627
2022-11-24 0:56,0,3,8,1.49541,0.35136,1.37179,26,0,2,2,6,0,90,2.05949,98.1492
2022-11-24 0:57,0,3,8,1.48942,0.35647,1.37776,26,0,2,2,6,0,90,2.06002,98.2439
2022-11-24 0:58,0,3,8,1.48954,0.35768,1.37571,26,0,2,2,6,0,90,2.05894,98.2697
2022-11-24 0:59,0,3,8,1.49057,0.3546,1.38402,26,0,2,2,6,0,90,2.06472,98.1946
2022-11-24 1:00,0,3,8,1.47305,0.35302,1.36688,26,0,2,2,6,0,90,2.04031,98.2436
2022-11-24 1:01,0,3,8,1.4936,0.35487,1.38859,26,0,2,2,6,0,90,2.07001,98.1828
2022-11-24 1:02,0,3,8,1.48996,0.35653,1.38157,26,0,2,2,6,0,90,2.06297,98.2359
2022-11-24 1:03,0,3,8,1.49014,0.35556,1.37697,26,0,2,2,6,0,90,2.05985,98.2274
2022-11-24 1:04,0,3,8,1.49655,0.35852,1.39156,26,0,2,2,6,0,90,2.07476,98.2353
2022-11-24 1:05,0,3,8,1.49044,0.35538,1.37618,26,0,2,2,6,0,90,2.05951,98.2251
2022-11-24 1:06,0,3,8,1.4944,0.35492,1.38705,26,0,2,2,6,0,90,2.06957,98.185
2022-11-24 1:07,0,3,8,1.49435,0.35476,1.37803,26,0,2,2,6,0,90,2.06347,98.2007
2022-11-24 1:08,0,3,8,1.48555,0.35551,1.3887,26,0,2,2,6,0,90,2.0644,98.2133
2022-11-24 1:09,0,3,8,1.50167,0.35454,1.38334,26,0,2,2,6,0,90,2.07228,98.1684
2022-11-24 1:10,0,3,8,1.4906,0.35491,1.38089,26,0,2,2,6,0,90,2.06269,98.2065
2022-11-24 1:11,0,3,8,1.48643,0.35676,1.37707,26,0,2,2,6,0,90,2.05744,98.2578
2022-11-24 1:12,0,3,8,1.49068,0.35287,1.3758,26,0,2,2,6,0,90,2.059,98.1799
2022-11-24 1:13,0,3,8,1.50608,0.35005,1.37647,26,0,2,2,6,0,90,2.07014,98.0904
2022-11-24 1:14,0,3,8,1.49522,0.35932,1.38185,26,0,2,2,6,0,90,2.06744,98.2728
2022-11-24 1:15,0,3,8,1.51071,0.35946,1.3966,26,0,2,2,6,0,90,2.08853,98.2082
2022-11-24 1:16,0,3,8,1.51956,0.36001,1.39305,26,0,2,2,6,0,90,2.09267,98.2041
2022-11-24 1:17,0,3,8,1.51626,0.35798,1.4066,26,0,2,2,6,0,90,2.09898,98.1485
2022-11-24 1:18,0,3,8,0.68307,0.84179,0.74863,26,0,4,6,2,0,90,1.31744,105.573
2022-11-24 1:19,0,3,8,0.67847,0.83722,0.75029,26,0,4,6,2,0,90,1.31309,105.572
2022-11-24 1:20,0,3,8,0.68077,0.83986,0.75253,26,0,4,6,2,0,90,1.31724,105.572
2022-11-24 1:21,0,3,8,0.68247,0.84484,0.74614,26,0,4,6,2,0,90,1.31767,105.562
2022-11-24 1:22,0,3,8,0.68087,0.83549,0.74959,26,0,4,6,2,0,90,1.31283,105.583
2022-11-24 1:23,0,3,8,0.68331,0.83732,0.75002,26,0,4,6,2,0,90,1.3155,105.585
2022-11-24 1:24,0,3,8,0.67598,0.83291,0.74661,26,0,4,6,2,0,90,1.30695,105.575
2022-11-24 1:25,0,3,8,0.67752,0.8439,0.74858,26,0,4,6,2,0,90,1.31589,105.551
2022-11-24 1:26,0,3,8,0.68144,0.84092,0.74193,26,0,4,6,2,0,90,1.31224,105.568
2022-11-24 1:27,0,3,8,0.68207,0.8379,0.74975,26,0,4,6,2,0,90,1.31508,105.58
2022-11-24 1:28,0,3,8,0.68754,0.8462,0.74815,26,0,4,6,2,0,90,1.32231,105.574
2022-11-24 1:29,0,3,8,0.68023,0.8425,0.75534,26,0,4,6,2,0,90,1.32025,105.564
2022-11-24 1:30,0,3,8,0.68764,0.84647,0.757,26,0,4,6,2,0,90,1.32756,105.576
2022-11-24 1:31,0,3,8,0.68711,0.8444,0.74937,26,0,4,6,2,0,90,1.32162,105.578
2022-11-24 1:32,0,3,8,0.6839,0.8412,0.75185,26,0,4,6,2,0,90,1.31932,105.578
2022-11-24 1:33,0,3,8,0.68086,0.84441,0.75601,26,0,4,6,2,0,90,1.32218,105.561
2022-11-24 1:34,0,3,8,0.68068,0.84571,0.74767,26,0,4,6,2,0,90,1.31817,105.555
2022-11-24 1:35,0,3,8,0.67465,0.83979,0.7532,26,0,4,6,2,0,90,1.31442,105.553
2022-11-24 1:36,0,3,8,0.68466,0.83781,0.75257,26,0,4,6,2,0,90,1.31797,105.588
2022-11-24 1:37,0,3,8,0.68499,0.84462,0.75512,26,0,4,6,2,0,90,1.32393,105.573
2022-11-24 1:38,0,3,8,0.68261,0.84167,0.74837,26,0,4,6,2,0,90,1.31697,105.572
2022-11-24 1:39,0,3,8,0.68634,0.84742,0.75145,26,0,4,6,2,0,90,1.32433,105.569
2022-11-24 1:40,0,3,8,0.68729,0.85429,0.75373,26,0,4,6,2,0,90,1.33052,105.554
2022-11-24 1:41,0,3,8,0.69035,0.84276,0.74739,26,0,4,6,2,0,90,1.32114,105.59
2022-11-24 1:42,0,3,8,0.68433,0.83977,0.75414,26,0,4,6,2,0,90,1.31994,105.583
2022-11-24 1:43,0,3,8,0.68501,0.83672,0.7505,26,0,4,6,2,0,90,1.31628,105.592
2022-11-24 1:44,0,3,8,0.68866,0.84774,0.75444,26,0,4,6,2,0,90,1.32744,105.575
2022-11-24 1:45,0,3,8,0.68419,0.84277,0.75963,26,0,4,6,2,0,90,1.32492,105.576
2022-11-24 1:46,0,3,8,0.6871,0.85089,0.75032,26,0,4,6,2,0,90,1.32631,105.561
2022-11-24 1:47,0,3,8,0.68305,0.83992,0.75338,26,0,4,6,2,0,90,1.31894,105.579
2022-11-24 1:48,0,3,8,0.68139,0.84097,0.75309,26,0,4,6,2,0,90,1.31859,105.571
2022-11-24 1:49,0,3,8,0.67978,0.83907,0.74378,26,0,4,6,2,0,90,1.31124,105.569
2022-11-24 1:50,0,3,8,0.67901,0.84135,0.74266,26,0,4,6,2,0,90,1.31167,105.56
2022-11-24 1:51,0,3,8,0.68335,0.84654,0.74497,26,0,4,6,2,0,90,1.31855,105.56
2022-11-24 1:52,0,3,8,0.68279,0.83711,0.75123,26,0,4,6,2,0,90,1.31579,105.585
2022-11-24 1:53,0,3,8,0.68488,0.84879,0.75575,26,0,4,6,2,0,90,1.3269,105.562
2022-11-24 1:54,0,3,8,0.6837,0.84158,0.75182,26,0,4,6,2,0,90,1.31945,105.576
2022-11-24 1:55,0,3,8,0.68759,0.84328,0.74567,26,0,4,6,2,0,90,1.31906,105.581
2022-11-24 1:56,0,3,8,0.68102,0.84386,0.74739,26,0,4,6,2,0,90,1.317,105.561
2022-11-24 1:57,0,3,8,0.68654,0.83882,0.74349,26,0,4,6,2,0,90,1.31443,105.589
2022-11-24 1:58,0,3,8,0.68392,0.84386,0.75095,26,0,4,6,2,0,90,1.32052,105.571
2022-11-24 1:59,0,3,8,0.68232,0.8434,0.74884,26,0,4,6,2,0,90,1.3182,105.567
2022-11-24 2:00,0,3,8,0.68518,0.83732,0.75028,26,0,4,6,2,0,90,1.31662,105.591
2022-11-24 2:01,0,3,8,0.68748,0.83186,0.74452,26,0,4,6,2,0,90,1.31108,105.609
2022-11-24 2:02,0,3,8,0.67521,0.83472,0.74022,26,0,4,6,2,0,90,1.30407,105.566
2022-11-24 2:03,0,3,8,0.6782,0.83543,0.74264,26,0,4,6,2,0,90,1.30745,105.574
2022-11-24 2:04,0,3,8,0.67325,0.8357,0.74345,26,0,4,6,2,0,90,1.30552,105.558
2022-11-24 2:05,0,3,8,1.52234,0.82032,1.4557,26,0,2,6,6,0,90,2.26042,103.705
2022-11-24 2:06,0,3,8,1.53073,0.8199,1.46069,26,0,2,6,6,0,90,2.26914,103.674
2022-11-24 2:07,0,3,8,1.53938,0.82351,1.47188,26,0,2,6,6,0,90,2.28348,103.661
2022-11-24 2:08,0,3,8,1.542,0.82144,1.4802,26,0,2,6,6,0,90,2.28987,103.624
2022-11-24 2:09,0,3,8,1.54997,0.81806,1.46459,26,0,2,6,6,0,90,2.284,103.608
2022-11-24 2:10,0,3,8,1.54631,0.8223,1.47502,26,0,2,6,6,0,90,2.28975,103.63
2022-11-24 2:11,0,3,8,1.52821,0.82856,1.47421,26,0,2,6,6,0,90,2.2793,103.719
2022-11-24 2:12,0,3,8,1.53733,0.82144,1.4657,26,0,2,6,6,0,90,2.27737,103.661
2022-11-24 2:13,0,3,8,1.53921,0.82996,1.4712,26,0,2,6,6,0,90,2.28526,103.71
2022-11-24 2:14,0,3,8,1.54276,0.82433,1.48213,26,0,2,6,6,0,90,2.29267,103.64
2022-11-24 2:15,0,3,8,1.54715,0.82676,1.47574,26,0,2,6,6,0,90,2.29238,103.66
2022-11-24 2:16,0,3,8,1.54699,0.82668,1.46161,26,0,2,6,6,0,90,2.28317,103.685
2022-11-24 2:17,0,3,8,1.54343,0.8255,1.4667,26,0,2,6,6,0,90,2.2836,103.676
2022-11-24 2:18,0,3,8,1.55282,0.82666,1.4768,26,0,2,6,6,0,90,2.29686,103.645
2022-11-24 2:19,0,3,8,1.55545,0.83265,1.48375,26,0,2,6,6,0,90,2.30526,103.671
2022-11-24 2:20,0,3,8,1.55504,0.82683,1.47745,26,0,2,6,6,0,90,2.29884,103.64
2022-11-24 2:21,0,3,8,1.55006,0.82901,1.47229,26,0,2,6,6,0,90,2.29294,103.677
2022-11-24 2:22,0,3,8,1.5385,0.83385,1.47124,26,0,2,6,6,0,90,2.28623,103.74
2022-11-24 2:23,0,3,8,1.55999,0.83022,1.48402,26,0,2,6,6,0,90,2.30763,103.642
2022-11-24 2:24,0,3,8,1.54504,0.83026,1.475,26,0,2,6,6,0,90,2.29175,103.692
2022-11-24 2:25,0,3,8,1.54573,0.83057,1.47726,26,0,2,6,6,0,90,2.29378,103.689
2022-11-24 2:26,0,3,8,1.5538,0.8253,1.47373,26,0,2,6,6,0,90,2.29506,103.638
2022-11-24 2:27,0,3,8,1.5448,0.83438,1.47407,26,0,2,6,6,0,90,2.29248,103.725
2022-11-24 2:28,0,3,8,1.5542,0.82503,1.48677,26,0,2,6,6,0,90,2.30363,103.611
2022-11-24 2:29,0,3,8,1.56457,0.83712,1.487,26,0,2,6,6,0,90,2.31513,103.678
2022-11-24 2:30,0,3,8,1.5701,0.82876,1.49708,26,0,2,6,6,0,90,2.32235,103.585
2022-11-24 2:31,0,3,8,1.5632,0.83561,1.4845,26,0,2,6,6,0,90,2.31205,103.674
2022-11-24 2:32,0,3,8,1.57131,0.82787,1.48965,26,0,2,6,6,0,90,2.31807,103.589
2022-11-24 2:33,0,3,8,1.54989,0.8319,1.49087,26,0,2,6,6,0,90,2.30584,103.665
2022-11-24 2:34,0,3,8,1.56118,0.8261,1.48477,26,0,2,6,6,0,90,2.30744,103.607
2022-11-24 2:35,0,3,8,1.55795,0.82926,1.4862,26,0,2,6,6,0,90,2.30731,103.636
2022-11-24 2:36,0,3,8,1.57107,0.8325,1.50073,26,0,2,6,6,0,90,2.32669,103.604
2022-11-24 2:37,0,3,8,1.54868,0.82649,1.48208,26,0,2,6,6,0,90,2.2974,103.643
2022-11-24 2:38,0,3,8,1.56048,0.82433,1.4875,26,0,2,6,6,0,90,2.30809,103.59
2022-11-24 2:39,0,3,8,1.55541,0.83117,1.48744,26,0,2,6,6,0,90,2.30708,103.653
2022-11-24 2:40,0,3,8,1.56308,0.82751,1.49497,26,0,2,6,6,0,90,2.3158,103.595
2022-11-24 2:41,0,3,8,1.55995,0.82906,1.49106,26,0,2,6,6,0,90,2.31172,103.621
2022-11-24 2:42,0,3,8,1.54298,0.8286,1.47709,26,0,2,6,6,0,90,2.29111,103.681
2022-11-24 2:43,0,3,8,1.5631,0.83077,1.48723,26,0,2,6,6,0,90,2.31199,103.633
2022-11-24 2:44,0,3,8,1.56512,0.82857,1.48292,26,0,2,6,6,0,90,2.3098,103.62
2022-11-24 2:45,0,3,8,1.56809,0.82706,1.48848,26,0,2,6,6,0,90,2.31485,103.592
2022-11-24 2:46,0,3,8,1.56677,0.82684,1.48697,26,0,2,6,6,0,90,2.3129,103.596
2022-11-24 2:47,0,3,8,1.57081,0.82576,1.4968,26,0,2,6,6,0,90,2.32158,103.561
2022-11-24 2:48,0,3,8,1.5675,0.82821,1.50633,26,0,2,6,6,0,90,2.32637,103.569
2022-11-24 2:49,0,3,8,1.56586,0.83199,1.50068,26,0,2,6,6,0,90,2.32296,103.612
2022-11-24 2:50,0,3,8,1.56989,0.83313,1.49746,26,0,2,6,6,0,90,2.32401,103.617
2022-11-24 2:51,0,3,8,1.58473,0.83097,1.50204,26,0,2,6,6,0,90,2.33624,103.559
2022-11-24 2:52,0,3,8,1.58261,0.82226,1.49865,26,0,2,6,6,0,90,2.32953,103.504
2022-11-24 2:53,0,3,8,1.59269,0.83338,1.52013,26,0,2,6,6,0,90,2.35414,103.527
2022-11-24 2:54,0,3,8,1.61124,0.83554,1.52933,26,0,2,6,6,0,90,2.37341,103.486
